STT,Category,Content
11,Xã hội,
12,Xã hội,"Mưa lũ trong bão số 6 đã gây thiệt hại nhiều hạng mục công trình, kết cấu hạ tầng tuyến đường sắt Bắc-Nam qua địa bàn 2 tỉnh Quảng Bình và Quảng Trị. Khu gian đường sắt Sa Lung, tỉnh Quảng Trị và Đồng Hới, tỉnh Quảng Bình bị thiệt hại nghiêm trọng. Nước lũ đã cuốn trôi, xói lở hàng trăm mét nền đá, tà vẹt, đường ray... , đoạn đường sắt này bị tê liệt hoàn toàn. Đoạn đường sắt qua huyện Vĩnh Linh bị nước xói lở làm lệch đường ray.
Để đảm bảo an toàn chạy tàu, Ngành Đường sắt đã phong tỏa khu gian Sa Lung - Tiên An, đoạn huyện Vĩnh Linh, tỉnh Quảng Trị. Hành khách đi tàu phải chuyển tải bằng đường bộ từ ga Đồng Hới, tỉnh Quảng Bình vào ga Đông Hà, tỉnh Quảng Trị và ngược lại để tiếp tục hành trình. Đến sáng nay, nước lũ đã rút, các đơn vị quản lý đường sắt đang tập trung khắc phục, chờ thông tuyến.
Ông Võ Dũng, Chủ tịch Hội đồng Quản trị Công ty cổ phần đường sắt Bình Trị Thiên cho biết, đơn vị đang tập trung khắc phục cố gắng chiều mai (29/10) sẽ thông tuyến: “Hiên nay, trên tuyến có 2 Công ty, đó là Công cổ phần đường sắt Bình Trị Thiên và Công ty cổ phần Đường sắt Quảng Bình đang tập trung nhân lực, máy móc, thiết bị, vật tư đang tập trung sửa chữa, khắc phục. Đối với hành khách đi tàu đang đi chuyển từ ga Đồng Hới đến Đông Hà bằng tô tô. Dự kiến, chiều mai (29/10) sẽ thông tàu”."
13,Xã hội,"Ngay sau khi các Cảng Hàng không Đồng Hới (Quảng Bình), Phú Bài (Thừa Thiên-Huế), Đà Nẵng và Chu Lai (Quảng Nam) khai thác máy bay trở lại do ảnh hưởng của bão Trami (cơn bão số 6), các hãng hàng không đã tăng cường khai thác nhiều chuyến bay để đáp ứng nhu cầu đi lại của hành khách.
Cụ thể, hãng hàng không Quốc gia Việt Nam (Vietnam Airlines) tăng cường thêm ít nhất sáu chuyến bay khác giữa Hà Nội, Thành phố Hồ Chí Minh và Đà Nẵng trong ngày 28/10 để hỗ trợ hành khách bị ảnh hưởng bởi cơn bão Trami. Trước đó, chiều ngày 27/10, Vietnam Airlines đã tăng thêm bốn chuyến bay giữa Hà Nội, Thành phố Hồ Chí Minh và Đà Nẵng. Toàn bộ các chuyến bay trên được khai thác bằng tàu bay Airbus A321.
Toàn bộ các chuyến bay trên được khai thác bằng tàu bay Airbus A321. Trước đó, Vietnam Airlines đã phải hủy gần 90 chuyến bay nội địa, quốc tế do cơn bão Trà Mi. Hãng khuyến nghị hành khách đang có kế hoạch di chuyển tại các sân bay Đồng Hới, Phú Bài, Đà Nẵng và Chu Lai trong thời gian này nên thường xuyên theo dõi, cập nhật tình hình thời tiết, thông tin của Hãng nhằm chủ động lịch đi lại.
Trong thời gian do ảnh hưởng của cơn bão Trami, Vietnam Airlines đã phải hủy gần 90 chuyến bay nội địa, quốc tế.
Khẳng định an toàn tuyệt đối cho hành khách và chuyến bay luôn được Vietnam Airlines đặt lên hàng đầu, hãng khuyến nghị hành khách đang có kế hoạch di chuyển tại các Sân bay Đồng Hới, Phú Bài, Đà Nẵng và Chu Lai trong thời gian này nên thường xuyên theo dõi, cập nhật tình hình thời tiết, thông tin của hãng nhằm chủ động lịch đi lại.
An toàn tuyệt đối cho hành khách và chuyến bay luôn được Vietnam Airlines đặt lên hàng đầu. Chúng tôi rất mong nhận được sự thông cảm của hành khách trong trường hợp lịch khai thác phải thay đổi do ảnh hưởng của cơn bão Trà Mi.
Phía Vietjet cho biết các Sân bay Đồng Hới, Phú Bài, Đà Nẵng và Chu Lai đã hoạt động trở lại. Bão Trami đã suy yếu thành áp thấp nhiệt đới, tuy nhiên hoàn lưu bão vẫn tiếp tục gây mưa lớn tại nhiều khu vực ở miền Trung.
“Những lúc thời tiết xấu, hãng hàng không rất mong nhận được sự chia sẻ của hành khách bởi đây là tình huống bất khả kháng, làm phát sinh chi phí lớn cho hãng hàng không, tốn kém nhiên liệu… Tuy nhiên, an toàn của hành khách luôn được hãng ưu tiên hàng đầu,” đại diện Vietjet thông tin thêm.
Trước đó, ngay sau khi bão số 6 đổ bộ vào đất liền và đánh giá khả năng khai thác an toàn bay, trưa ngày 27/10, Cục Hàng không Việt Nam đã có quyết định khai thác tiếp thu máy bay đi/đến hoạt động trở lại bình thường tại 4 cảng hàng không, sân bay thuộc khu vực miền Trung.
Cụ thể, Cảng Hàng không Quốc tế Đà Nẵng khai thác trở lại từ 16h ngày 27/10; Cảng Hàng không Quốc tế Phú Bài khai thác trở lại từ 16h ngày 27/10; Cảng Hàng không Chu Lai khai thác trở lại từ 13h ngày 27/10; Cảng Hàng không Đồng Hới khai thác trở lại từ 17h ngày 27/10/2024.
VOV.VN - Đáp ứng nhu cầu đi lại của người dân dịp Tết Nguyên đán 2025, Vietnam Airlines Group (gồm các hãng Vietnam Airlines, Pacific Airlines và VASCO) mở bán sớm gần 1,5 triệu chỗ trên toàn mạng bay nội địa cho giai đoạn đi lại từ ngày 13/01 - 12/02/2025 (tức ngày 14 tháng Chạp đến ngày 15 tháng Giêng)."
14,Xã hội,"Chuyến bay khai trương mang số hiệu VN923, cất cánh từ sân bay quốc tế Nội Bài lúc 17h10 ngày 27/10 và hạ cánh tại sân bay quốc tế Phnom Penh lúc 19h05 cùng ngày. Thời gian bay thẳng chỉ 1 tiếng 55 phút.
Vietnam Airlines sẽ khai thác 4 chuyến mỗi tuần trên đường bay Hà Nội - Phnom Penh vào các ngày thứ Hai, thứ Tư, thứ Sáu và Chủ Nhật bằng máy bay Airbus A321.
Đường bay mới nâng tổng số đường bay giữa Việt Nam và Campuchia mà Hãng đang khai thác lên 5 đường gồm Hà Nội/TP. Hồ Chí Minh - Phnom Penh; Hà Nội/TP. Hồ Chí Minh - Siem Reap và đường bay xuyên Đông Dương kết nối Hà Nội/TP. Hồ Chí Minh - Viêng Chăn - Phnom Penh. Tổng số chuyến bay giữa hai quốc gia lên tới 86 chuyến bay mỗi tuần.
Vietnam Airlines sẽ khai thác 4 chuyến mỗi tuần trên đường bay Hà Nội - Phnom Penh vào các ngày thứ Hai, thứ Tư, thứ Sáu và Chủ Nhật bằng máy bay Airbus A321.
Đường bay mới nâng tổng số đường bay giữa Việt Nam và Campuchia mà Hãng đang khai thác lên 5 đường gồm Hà Nội/TP. Hồ Chí Minh - Phnom Penh; Hà Nội/TP. Hồ Chí Minh - Siem Reap và đường bay xuyên Đông Dương kết nối Hà Nội/TP. Hồ Chí Minh - Viêng Chăn - Phnom Penh. Tổng số chuyến bay giữa hai quốc gia lên tới 86 chuyến bay mỗi tuần.
Nhờ tần suất bay dày, thời gian nối chuyến thuận tiện cho khách của các thị trường Châu Âu, Châu Mỹ, Đông Bắc Á nên đường bay giữa Việt Nam - Campuchia rất có sức hút với những hành khách có nhu cầu du lịch kết hợp Việt Nam với các điểm đến trong khu vực.
Trong hơn 30 năm qua kể từ khi mở đường bay kết nối Việt Nam và Campuchia, Vietnam Airlines đã vận chuyển gần 8,2 triệu lượt hành khách, 28.400 tấn hàng hóa trên hơn 81.000 chuyến bay giữa hai quốc gia.
Ông Đặng Anh Tuấn, Phó Tổng giám đốc Vietnam Airlines chia sẻ: “Đường bay thẳng sẽ góp phần gia tăng kết nối giữa Việt Nam và Campuchia. Bên cạnh vai trò cầu nối về địa lý, trung chuyển hành khách hay hàng hóa, những chuyến bay thẳng còn là ‘đại sứ’ tham gia thúc đẩy mạnh mẽ quan hệ song phương, giúp cho tình hữu nghị hai nước ngày càng thêm bền chặt. Đồng thời, Hãng cũng không ngừng nâng cao năng lực cạnh tranh và chất lượng dịch vụ, qua đó đáp ứng tốt nhất nhu cầu của khách hàng hai nước.”
Nhân dịp này, Vietnam Airlines tri ân Hội viên Bông Sen Vàng với ưu đãi nhân đôi dặm thưởng cho khách bay hạng Thương gia, hạng Phổ thông linh hoạt và Phổ thông tiêu chuẩn khi thực hiện chuyến bay Hà Nội – Phnom Penh từ nay đến 30/11/2024 và nhân đôi dặm thưởng cho khách bay Phổ thông tiết kiệm từ nay đến 02/11/2024.
Mọi thông tin chi tiết và hỗ trợ, quý khách vui lòng truy cập website www.vietnamairlines.com; ứng dụng di động “Vietnam Airlines”; Zalo: https://zalo.me/3149253679280388721; fanpage chính thức fb.com/VietnamAirlines; các phòng vé, đại lý chính thức và tổng đài chăm sóc khách hàng 1900 1100.
VOV.VN - Đáp ứng nhu cầu đi lại của người dân dịp Tết Nguyên đán 2025, Vietnam Airlines Group (gồm các hãng Vietnam Airlines, Pacific Airlines và VASCO) mở bán sớm gần 1,5 triệu chỗ trên toàn mạng bay nội địa cho giai đoạn đi lại từ ngày 13/01 - 12/02/2025 (tức ngày 14 tháng Chạp đến ngày 15 tháng Giêng)."
15,Xã hội,"Thống kê bước đầu cho thấy, mưa lớn kèm theo dông lốc đã làm tốc mái 4 phòng học của trường THCS Cái Tắc, một nhà xưởng và làm tốc mái nhà của 3 hộ dân. Hiện chưa ghi nhận thiệt hại về người.
Ban Chỉ huy phòng chống thiên tai và Tìm kiếm cứu nạn huyện Châu Thành A đã xuống hiện trường phối hợp Ủy ban nhân dân sở tại tiếp tục thống kê thiệt hại, đồng thời điều động dân quân tự vệ, công an và các đoàn thể cùng với người dân tham gia khắc phục thiệt hại do thiên tai gây ra."
16,Xã hội,"Bão số 6 và hoàn lưu bão gây mưa to đã ảnh hưởng đến việc cấp điện của người dân thành phố Đà Nẵng và các tỉnh Thừa Thiên Huế, Quảng Trị, Quảng Bình.
Hàng ngàn hộ dân bị mất điện do bão làm cây cối gãy đổ, đứt đường dây truyền tải. Mưa lớn gây ngập lụt diện rộng ở tỉnh Thừa Thiên Huế, Quảng Trị, Quảng Bình cũng khiến cho hàng trăm trạm biến áp bị ngập nước, phụ tải phải ngừng hoạt động.
Ngay sau bão, ông Ngô Tấn Cư, Tổng Giám đốc Tổng Công ty Điện lực miền Trung đã chỉ đạo các đơn vị huy động tối đa lực lượng, khẩn trương ứng trực 24/24h để nhanh chóng khắc phục hậu quả mưa bão, giúp khách hàng sớm ổn định nguồn điện, bảo đảm sinh hoạt và sản xuất.
Đến thời điểm hiện tại, 218 sự cố điện đã được xử lý, cấp điện trở lại cho hơn gần 700 ngàn khách hàng, chiếm 91% tổng số khách hàng bị ảnh hưởng. Hiện nay, ngoại trừ một số khu vực ngập lụt, sạt lở chưa đảm bảo các điều kiện an toàn, Ngành Điện miền Trung đã cơ bản hoàn tất công tác khắc phục.
Các đơn vị của Tổng Công ty Điện lực miền Trung hiện đang trong tình trạng sẵn sàng ứng phó với mưa lớn, đảm bảo nguồn điện kịp thời, an toàn cho khách hàng."
17,Xã hội,"
Đêm qua (27/10), mưa to làm cho vùng rốn lũ xã Vĩnh Long, huyện Vĩnh Linh, tỉnh Quảng Trị ngập nặng nhất, nhiều nhà ngập đến 2 mét. Nước lũ lên nhanh trong đêm, nhiều người không kịp di chuyển đồ đạc tài sản lên cao, một số gia đình ở vùng thấp bị mắc kẹt lại trong nhà.
Ngay trong đêm khuya, lực lượng Cảnh sát phòng cháy chữa cháy và cứu nạn cứu hộ Công an tỉnh Quảng Trị cùng Công an huyện Vĩnh Linh và lực lượng tại chỗ dùng ca nô tiếp cận các điểm bị ngập nặng đưa hơn 20 người già, trẻ em đến nơi an toàn. Ông Trần Quốc Lương, Chủ tịch UBND xã Vĩnh Long, huyện Vĩnh Linh cho biết, cả xã 600 nhà dân bị ngập lụt, trong đó, 3 thôn bị ngập hoàn toàn. Đến sáng nay, nước lũ rút chậm, bà con tranh thủ về nhà dọn dẹp vệ sinh, nhưng còn một số thôn vẫn còn ngập sâu. Chính quyền địa phương vận động bà con nhân dân ở vùng cao đưa thức ăn, nước uống  hỗ trợ những gia đình còn bị ngập lụt:
“Hiện nay, nước bắt đầu rút xuống. Một số gia đình, còn khoảng 1/3 số hộ bị ngập là nước đang còn trong nhà. Các đường nội bộ của thôn thì hiện  không đi được, còn khoảng 2/3 số nhà bị ngập, nước đang rút, thì bắt đầu  vệ sinh nhà cửa. Hiện nay, xã chủ yếu dùng phương tiện, thuyền đò để vận chuyển cơm và thức ăn vào cho dân vùng bị ngập”.
Báo cáo nhanh của Ban Chỉ huy phòng chống thiên tai và tìm kiếm cứu nạn tỉnh Quảng Trị cho biết, gần 1.000 hộ với gần 2.500 nhân khẩu tại các vùng thấp trũng bị ngập lụt và vùng nguy cơ sạt lở đã được sơ tán. Bão số 6 cũng đã làm một số nhà dân, hàng quán ven biển bị tốc mái. 8 hộ dân ở huyện Gio Linh sinh sống 2 bên Dự án Cao tốc Vạn Ninh - Cam Lộ đang thi công bị đất bùn trôi lấp vào nhà làm ảnh hưởng đến sinh hoạt, cuộc sống. Mưa lũ làm hơn 300 héc ta hồ nuôi trồng thủy sản bị ngập, cuốn trôi, chủ yếu là nuôi tôm cá nước ngọt, ốc hương; hàng trăm héc ta rau màu bị ngập úng, hư hại.
Đến sáng nay, lũ trên các sông tại tỉnh Quảng Trị đã rút, chỉ còn một số vùng thấp trũng tại các huyện Vĩnh Linh, Gio Linh, Triệu Phong và Hải Lăng còn ngập nước. Giao thông về các xã vùng trũng còn chia cắt chưa đi lại được. Tỉnh Quảng Trị đang tập trung khắc phục mưa lũ."
18,Xã hội,"
Một ngày sau bão số 6, hàng chục hộ kinh doanh dọc bãi tắm Thuận An, thành phố Huế và Phú Thuận, huyện Phú Vang, tỉnh Thừa Thiên Huế chưa hết bàng hoàng. Chỉ trong vài tiếng đồng hồ ảnh hưởng của bão số 6, từng đợt sóng to tấp vào bờ gây xói lở đường bê tông, trụ điện, hàng cây ven biển. Nhiều đoạn bờ biển, sóng biển cuốn cả cát biển, đất đá, bê tông, gốc cây… tấp vào nhà hàng cao cả mét.
Ngay sau khi sóng biển tạm lắng, các chủ nhà hàng huy động nhiều người giúp nhau dọn dẹp, vệ sinh hàng quán, khắc phục thiệt hại. Bà Huỳnh Thị Thứ, ở phường Thuận An, thành phố Huế chưa hết bàng hoàng: “Tôi ở đây mấy chục năm chưa thấy cảnh như ri.
Tôi chạy trốn bão, sáng ra thấy tan hoang ri thấy hoảng loạn luôn. Trước đó mấy ngày cũng nhờ nhà nước cử lực lượng về kè gia cố tạm nên cũng đỡ một phần. Nếu không kè  thì quán tôi giờ cũng không còn luôn”.
Sau bão số 6, bãi biển Thuận An, Phú Thuận vẫn còn những đợt sóng cao, liên tục tấp vào bờ tiếp tục gây xói lở.
Tuần trước, sau những đợt mưa lớn, nước biển dâng cao gây xói lở khoảng 300m bờ biển, ăn sâu vào đất liền cả trăm mét. Những ngày qua, tình trạng sạt lở càng thêm nghiêm trọng, tiếp tục ăn sâu vào đất liền, phá hủy hàng loạt công trình kiên cố, bờ biển bị sạt lở kéo dài hàng trăm mét.
Từng mảng bê tông, tảng đá lớn, trụ đèn, trụ xi măng, gốc cây dương nằm ngổn ngang.
Theo ông Nguyễn Quang Dân, Chủ tịch UBND xã Phú Thuận, huyện Phú Vang, trước khi bão số 6 đổ bộ, địa phương và các lực lượng huy động hàng trăm người dùng hàng ngàn khối đất, đá gia cố tạm thời những điểm sạt lở mới nhưng do sức tàn phá của sóng biển quá lớn khiến tình trạng sạt lở càng nghiêm trọng hơn.
“Trước mắt, chúng tôi động viên bà con ổn định tinh thần, sau đó, chúng tôi hỗ trợ bà con khắc phục, di dời đất, cát ra khỏi nhà hàng, giúp bà con sớm ổn định hoạt động mua bán sau mùa mưa bão”, ông Dân nói.
Tại tỉnh Thừa Thiên Huế, bão số 6 gây sạt lở nghiêm trọng nhiều đoạn bờ biển ở các địa phương ven biển. Ngoài các điểm sạt lở tại bãi tắm Thuận An, Phú Thuận, địa phương này còn ghi nhận nhiều điểm sạt lở mới sau bão, từ vài trăm mét đến hơn cây số tại bờ biển Giang Hải, Vinh Hiền, Vinh Mỹ, Mũi Chùa, huyện Phú Lộc; bờ biển xã Phong Hải, huyện Phong Điền…
Ông Hoàng Hải Minh, Phó Chủ tịch UBND tỉnh Thừa Thiên Huế cho biết: “Trong những năm vừa qua, được sự quan tâm rất lớn của Trung ươn, địa phương cũng đã triển khai rất nhiều dự án hạn chế sạt lở bờ biển. Trong đợt này, do ảnh hưởng thời tiết không thuận lợi tạo ra những điểm sạt lở mới.
Hiện nay, tỉnh cũng đang đưa ra các giải pháp khắc phục. Chúng tôi có những giải pháp tạm thời ngăn chặn tình trạng xâm thực tiếp để tránh ảnh hưởng hạ tầng và cuộc sống của người dân các khu vực này”."
19,Xã hội,"
Tại phiên giao dịch việc làm mới đây, 29 doanh nghiệp trong và ngoài tỉnh tham gia tuyển dụng hơn 4.100 chỉ tiêu việc làm ở các ngành nghề, lĩnh vực như: xây dựng, công nghệ thông tin, cơ khí, điện-điện tử, kinh tế-tài chính-ngân hàng, du lịch-nhà hàng-khách sạn, quản trị kinh doanh...
Cùng với chế độ, chính sách được đảm bảo theo quy định, các nhà tuyển dụng cũng đưa ra mức lương bình quân từ 5-20 triệu đồng/người/tháng, tạo cơ hội việc làm hấp dẫn cho hàng ngàn người lao động có nhu cầu việc làm.
Theo Sở Lao động – Thương binh và Xã hội tỉnh Bà Rịa – Vũng Tàu, hiện có khoảng 50% việc làm là các doanh nghiệp tham gia xuất khẩu lao động, du học nghề tại các thị trường Đức, Úc, Nhật Bản, Hàn Quốc... tạo cơ hội cho lao động có tay nghề được gặp gỡ, trao đổi trực tiếp với doanh nghiệp, ứng tuyển vào các vị trí lao động việc làm.
Chị Nguyễn Thị Bích Hằng ở TP Vũng Tàu chia sẻ, là lao động có tay nghề và đã hết việc từ tháng 7/2024, hiện chị tìm được việc làm mới.
""Tôi không làm ở doanh nghiệp lâu dài mà làm hợp đồng theo thời vụ, hiện thì đã kết thúc hợp đồng và đang chuyển sang công việc mới. Thường thì tôi tìm việc trên các phiên giao dịch, sàn, trên Facbook hoặc bàn bè giới thiệu, tuỳ vào năng lực của mình từ đó mình lựa chọn doanh nghiệp cho phù hợp. Tôi đã nộp hồ sơ, sau đó chờ đi phỏng vấn, khi đạt yêu cầu, vị trí mà doanh nghiệp cần thì bắt đầu đi làm"", chị Hằng chia sẻ."
20,Xã hội,"Tại Thông báo số 109/TB-ĐQT Đài phát sóng Quán Tre, căn cứ các quy định của pháp luật; Quyết định số 2573/QĐ-TNVN của Phó Tổng Giám đốc Đài TNVN ngày 24/9/2024 về việc phê duyệt Đề án sử dụng tài sản vào mục đích cho thuê của Đài phát sóng Quán Tre; Căn cứ Biên bản họp tập thể Lãnh đạo Đài phát sóng Quán Tre và các bộ phận liên quan ngày 25/10/2024.
Ông Nguyễn Đăng Thăng - Giám đốc Đài phát sóng Quán Tre ký thông báo kết quả lựa chọn các đơn vị thuê sử dụng chung tài sản công như sau:
Có 2 đơn vị được lựa chọn là: Công ty TNHH Công nghệ dịch vụ BCVN có địa chỉ tại số 27, Lô D28, Khu D, Geleximco, P. Dương Nội, Q. Hà Đông, TP. Hà Nội với giá thuê 01 năm là 105.600.000 đồng.
Viettel TP. HCM - Chi nhánh Tập đoàn công nghiệp - Viễn thông Quân đội, địa chỉ tại số 285 Đường Cách Mạng Tháng Tám, P.12, Q.10, TP.HCM với giá thuê là 105.600.000 đồng.
Phương thức ký hợp đồng: Ký trực tiếp hợp đồng cho thuê sử dụng chung tài sản công.
Thời gian thực hiện hợp đồng: 02 năm kể từ ngày 1/11/2024.
Đề nghị các đơn vị được lựa chọn trên cùng Đài phát sóng Quán Tre tiến hành thương thảo và ký kết hợp đồng cho thuê vị trí trống trên cột anten của Đài phát sóng Quán Tre tại Quốc lộ 1A, KP3, P. Đông Hưng Thuận, Q12, TP.HCM.
Tại Thông báo số 110/TB-ĐQT của Đài phát sóng Quán Tre do ông Nguyễn Đăng Thăng - Giám đốc ký ngày 25/10/2024 thông báo Kết quả lựa chọn đơn vị thuê lắp đặt trạm phát sóng ở vị trí trống trên cột anten tại Quốc lộ 1A, KP3, P.Đông Hưng Thuận, Q12, TP.HCM của Đài phát sóng Quán Tre
Đơn vị được lựa chọn là Công ty Cổ phần Nghe nhìn Toàn Cầu; địa chỉ: Số 26-E 2a - Đường số 1 - Khu Biệt thự Phú Thịnh - P. Phú Thọ - TP. Thủ Dầu Một - Tỉnh Bình Dương.
Giá trị hợp đồng: 660.000.000đ/năm.
Phương thức ký hợp đồng: Ký trực tiếp hợp đồng cho thuê sử dụng chung tài sản công.
Thời gian thực hiện hợp đồng: 02 năm kể từ ngày 1/11/2024.
Đề nghị Công ty Cổ phần Nghe nhìn Toàn Cầu cùng Đài phát sóng Quán Tre tiến hành thương thảo và ký kết hợp đồng cho thuê vị trí trống trên cột anten của Đài phát sóng Quán Tre tại Quốc lộ 1A, KP3, P. Đông Hưng Thuận, Q12, TP.HCM."
